,id,Name,lat,long,source_fil,clinic_200m,convenience_store_200m,school_200m,university_200m,gov_service_200m,Hospital_200m,mall_200m,night_club_200m,public_park_200m,restaurant_200m,supermarket_200m,Airport_200m,E_railway_200m,railway_200m,clinic_500m,convenience_store_500m,school_500m,university_500m,gov_service_500m,Hospital_500m,mall_500m,night_club_500m,public_park_500m,restaurant_500m,supermarket_500m,Airport_500m,E_railway_500m,railway_500m,clinic_1000m,convenience_store_1000m,school_1000m,university_1000m,gov_service_1000m,Hospital_1000m,mall_1000m,night_club_1000m,public_park_1000m,restaurant_1000m,supermarket_1000m,Airport_1000m,E_railway_1000m,railway_1000m
109,1099,Supreme Legend,13.71154417,100.549382,id_1099.shp,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,2,3,0,0,0,0,1,0,15,1,0,0,0
110,11,39 Suites,13.73669,100.5743684,id_11.shp,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,1,0,2,0,9,1,0,0,0,3,19,3,0,0,0,6,34,0,117,6,0,0,0
111,110,Baan Siri 31,13.7378837,100.5663373,id_110.shp,0,2,1,0,0,0,0,1,0,11,0,0,0,0,0,14,1,0,0,0,0,35,0,47,0,0,0,0,6,44,1,1,0,1,6,33,1,120,4,0,0,0
112,1100,Supreme Place,13.71327156,100.5487578,id_1100.shp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,3,2,0,0,0,0,2,1,24,1,0,0,0
113,1101,Supreme Residence,13.709135,100.5382227,id_1101.shp,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,5,5,1,0,0,0,0,0,12,2,0,0,0
114,1102,Supreme Ville,13.71487001,100.5455833,id_1102.shp,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,5,3,1,0,0,0,2,1,34,1,0,0,0
115,1103,Suwan Asia Condominium,13.68868302,100.5283167,id_1103.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0
116,1104,SYM Vibha-Ladprao,13.80679164,100.5586718,id_1104.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,1,0,0,1,2,3,7,1,0,0,0
117,1105,Symphony Sukhumvit,13.69630123,100.6050525,id_1105.shp,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,3,0,1,0,0,0,0,1,0,0,0,0
118,1106,T - One Phaholyothin 32,13.833034,100.5738673,id_1106.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,9,2,0,0,0,0,4,0,29,1,0,0,0
119,1107,T.C. Green,13.75452466,100.5751137,id_1107.shp,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,2,0,1,0,0,0,0,0,4,2,0,0,2,2,0,0,8,1,0,0,0
120,1108,T.P.J. Condo,13.73723712,100.5767348,id_1108.shp,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,4,0,11,0,0,0,0,1,13,2,0,0,1,3,28,0,82,5,0,0,0
121,1109,T.V.C. Condominium,13.77585963,100.5640626,id_1109.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,2,0,0,0,0,0,12,3,2,0,0,0,1,0,10,0,0,0,0
122,111,Baan Siri Ruedee,13.7412308,100.5497264,id_111.shp,1,1,0,0,0,0,0,3,0,10,1,0,0,0,1,9,0,0,0,0,1,35,0,41,1,0,0,0,4,27,4,0,0,1,3,43,0,120,4,0,0,0
123,1110,Tai Ping Towers,13.73729808,100.5899562,id_1110.shp,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,1,11,6,0,1,3,4,19,0,42,1,0,0,0
124,1111,Tait Sathorn 12,13.72264287,100.5263548,id_1111.shp,0,1,1,0,0,0,0,1,0,8,0,0,0,0,4,5,5,1,0,1,0,7,0,45,1,0,0,0,3,28,8,1,1,4,0,27,1,83,4,0,0,0
125,1112,Taka Haus Ekamai 12,13.72903185,100.5919652,id_1112.shp,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,2,0,5,0,0,0,0,0,4,5,0,0,0,4,7,0,29,1,0,0,0
126,1113,Tara Ruankaew,13.76209831,100.6142105,id_1113.shp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,1,0,0,0,2,1,0,0,0
127,1114,Tara Ruen Ake,13.7623514,100.6149388,id_1114.shp,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,2,1,0,0,0
128,1115,Tawana Residence,13.82607364,100.5592883,id_1115.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,13,2,0,0,0
129,1116,TEAL Sathorn-Taksin,13.72001575,100.4927663,id_1116.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,1,1,1,0,0,5,1,0,0,0
130,1117,TELA Thonglor,13.73318234,100.5818796,id_1117.shp,0,0,0,0,0,0,1,19,0,23,1,0,0,0,0,5,0,0,0,0,2,7,0,36,2,0,0,0,4,7,3,0,0,2,6,12,0,62,6,0,0,0
131,1118,Tempo One Ramkhamhaeng Rama 9,13.7498739,100.6123321,id_1118.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,2,0,0,0,3,1,0,0,0
132,1119,Tempo Quad Phaholyothin - Saphanmai,13.88981141,100.6058198,id_1119.shp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
133,112,Baan Siri Sathorn,13.7172747,100.547411,id_112.shp,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,3,0,12,0,0,0,0,2,5,3,0,0,0,1,1,1,41,1,0,0,0
134,1120,TGold Condo Ladprao 93,13.7807151,100.6219589,id_1120.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0
135,1121,Thairong Tower,13.73586095,100.623944,id_1121.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,7,1,2,0,0,0,0,0,5,1,0,0,0
136,1122,Than Living Ratchada - Prachautit,13.76694844,100.5986217,id_1122.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,4,1,0,0,0
137,1123,Thana Arcadia,13.77533585,100.4848447,id_1123.shp,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,1,1,3,0,0,0,0
138,1124,Thana Astoria Pinklao,13.77875184,100.4874592,id_1124.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,10,6,0,0,0,0,0,1,3,0,0,0,0
139,1125,Thana Tower,13.7747815,100.4851937,id_1125.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,2,9,0,0,0,0,1,1,2,0,0,0,0
140,1126,Thana Tri,13.774365,100.4848171,id_1126.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,1,8,0,0,0,0,1,1,2,0,0,0,0
141,1127,The Address Asoke,13.74965963,100.5619943,id_1127.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,2,0,0,0,2,0,0,0,0,1,22,3,1,0,1,2,13,0,48,0,0,0,0
142,1128,The Address Chidlom,13.7481633,100.5456628,id_1128.shp,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,1,0,16,2,0,0,0,6,23,4,0,0,3,7,18,0,83,3,0,0,0
143,1129,The Address Pathumwan,13.75134096,100.5331816,id_1129.shp,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,12,2,0,0,0,0,0,0,25,0,0,0,0,3,28,5,1,1,2,11,6,0,77,1,0,0,0
144,113,Baan Siri Sathorn Suanplu,13.70865711,100.5383717,id_113.shp,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,4,5,1,0,0,0,0,0,13,2,0,0,0
145,1130,The Address Phayathai,13.75959856,100.5316848,id_1130.shp,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,0,0,6,0,0,0,0,2,31,4,0,0,8,0,10,0,40,1,0,0,0
146,1131,The Address Sathorn,13.72273359,100.525423,id_1131.shp,0,1,0,0,0,0,0,1,0,7,0,0,0,0,5,6,6,1,0,1,0,8,0,42,0,0,0,0,2,29,7,1,1,3,0,16,0,84,4,0,0,0
147,1132,The Address Siam,13.7519122,100.5341358,id_1132.shp,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,9,0,27,0,0,0,0,3,25,4,1,1,2,12,6,0,79,1,0,0,0
148,1133,The Address Siam Ratchathewi,13.7526066,100.5303344,id_1133.shp,0,3,1,0,0,0,0,2,0,7,0,0,0,0,0,11,1,0,0,0,0,8,0,13,0,0,0,0,3,23,9,1,1,1,7,2,0,66,0,0,0,0
149,1134,The Address Sukhumvit 28,13.7282517,100.5723852,id_1134.shp,2,2,0,0,0,0,0,4,0,8,2,0,0,0,3,9,1,0,0,0,2,2,0,35,3,0,0,0,4,14,6,0,0,1,3,28,1,97,5,0,0,0
150,1135,The Address Sukhumvit 42,13.71676148,100.5856239,id_1135.shp,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,6,3,0,0,2,2,1,0,16,1,0,0,0,2,5,6,1,1,1,1,8,0,43,2,0,0,0
151,1136,The Address Sukhumvit 61,13.72354624,100.5836142,id_1136.shp,0,1,0,0,0,0,0,1,0,12,0,0,0,0,1,3,3,0,0,0,3,5,0,34,4,0,0,0,3,12,5,0,0,1,3,17,0,68,3,0,0,0
152,1137,The Airport Residence,13.89743098,100.5856887,id_1137.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0
153,1138,The Alcove 49,13.72969938,100.5761219,id_1138.shp,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,2,0,0,0,0,1,5,0,36,4,0,0,0,4,22,3,0,0,1,6,39,1,103,6,0,0,0
154,1139,The Alcove Thonglor 10,13.73121471,100.5863633,id_1139.shp,0,1,0,0,0,0,1,4,0,3,0,0,0,0,0,0,1,0,0,0,1,11,0,27,1,0,0,0,2,10,7,0,0,1,6,22,0,89,5,0,0,0
155,114,Baan Siri Silom,13.7206227,100.5211907,id_114.shp,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,8,2,1,0,2,0,4,0,27,1,0,0,0,6,18,20,1,0,1,0,12,0,73,1,0,0,0
156,1140,The Amethyst Sukhumvit 39,13.73560182,100.5749158,id_1140.shp,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,4,0,10,2,0,0,0,6,21,1,0,0,0,5,40,1,139,6,0,0,0
157,1141,The Aree Condominium,13.78190553,100.541455,id_1141.shp,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,2,1,0,1,0,0,2,0,34,1,0,0,0,1,8,5,0,0,3,0,1,0,22,1,0,0,0
158,1142,The Bangkok Narathiwas Ratchanakarint,13.70868394,100.533457,id_1142.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,10,11,1,1,1,0,0,0,12,0,0,0,0
159,1143,The Bangkok Sathorn,13.71814737,100.5204808,id_1143.shp,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,1,0,11,0,0,0,0,2,22,17,0,0,3,0,9,0,54,3,0,0,0
160,1144,The Bangkok Sathorn - Taksin,13.7198953,100.5034866,id_1144.shp,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,1,0,0,6,2,0,0,0,0,14,4,0,0,0,1,0,0,18,2,0,0,0
161,1145,The Bangkok Thanon Sub,13.73115396,100.5274592,id_1145.shp,1,4,1,0,0,0,0,0,0,5,0,0,0,0,3,10,1,0,1,0,0,9,1,87,4,0,0,0,15,30,6,3,0,2,0,28,0,134,7,0,0,0
162,1146,The Bangkok Thonglor,13.72697045,100.5799814,id_1146.shp,1,0,1,0,0,0,1,1,0,11,2,0,0,0,3,9,0,0,0,0,0,6,0,31,3,0,0,0,2,8,6,0,0,1,8,38,0,112,7,0,0,0
163,1147,The Base Park East Sukhumvit 77,13.7134574,100.6003851,id_1147.shp,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,0,0,0,0,5,0,0,0,0,2,15,1,0,0,0,0,7,0,33,3,0,0,0
164,1148,The Base Park West Sukhumvit 77,13.7130193,100.6000635,id_1148.shp,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,0,0,0,0,4,0,0,0,0,2,16,1,0,0,0,0,7,0,34,4,0,0,0
165,1149,THE BASE Phetchaburi-Thonglor,13.745059,100.5823065,id_1149.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,2,1,0,0,0,1,7,3,0,0,3,0,1,0,12,0,0,0,0
166,115,Baan Siri Sukhumvit 10,13.7370581,100.5568615,id_115.shp,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,10,0,0,0,0,3,19,0,58,1,0,0,0,4,48,2,0,0,1,0,93,1,141,3,0,0,0
167,1150,The Base Phetkasem,13.7152846,100.4473042,id_1150.shp,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,7,0,0,0,0,0,10,6,1,0,0,0,1,0,5,1,0,0,0
168,1151,The Base Rama 9 - Ramkhamhaeng,13.7483969,100.6055443,id_1151.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,1,0,0,0,3,0,0,0,0
169,1152,The Base Saphanmai,13.88788735,100.6049763,id_1152.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170,1153,THE BASE Sukhumvit 50,13.70494113,100.5920527,id_1153.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,1,0,0,5,0,10,1,0,0,0
171,1154,The Base Sukhumvit 77,13.71126033,100.6023831,id_1154.shp,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,10,0,0,0,0,1,15,2,0,1,0,0,4,0,20,2,0,0,0
172,1155,The Bloom Sukhumvit 71,13.71391492,100.5949521,id_1155.shp,2,6,0,0,0,0,0,2,0,12,0,0,0,0,0,2,1,0,0,0,0,2,0,8,2,0,0,0,0,12,5,0,0,2,0,3,0,18,0,0,0,0
173,1156,The Breeze Narathiwas,13.696343,100.5446672,id_1156.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,0,0,27,2,0,0,0
174,1157,The Cadogan Private Residence,13.74078913,100.5724274,id_1157.shp,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,1,11,5,1,0,1,0,12,0,51,1,0,0,0
175,1158,The Capital Ekamai-Thonglor,13.74374052,100.5869636,id_1158.shp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,3,0,0,0,0,1,4,3,0,0,6,0,2,0,8,1,0,0,0
176,1159,The Capital Ratchaprarop - Vibha,13.764126,100.5462187,id_1159.shp,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,8,1,1,1,1,0,0,1,27,0,0,0,0
177,116,Baan Siri Sukhumvit 13,13.74749,100.5583765,id_116.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,10,0,20,0,0,0,0,2,40,2,1,0,5,0,56,0,87,1,0,0,0
178,1160,The Classy Ratchadaphisek 19,13.8013889,100.5722763,id_1160.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,6,0,0,0,0,0,12,1,0,0,0,0,0,0,6,2,0,0,0
179,1161,The Clover,13.7345269,100.5847536,id_1161.shp,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,4,0,0,0,0,4,21,0,40,1,0,0,0,2,7,5,0,1,2,5,13,0,59,4,0,0,0
180,1162,The Coast Bangkok,13.6713805,100.605605,id_1162.shp,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,2,0,0,0
181,1163,The Complete Narathiwat,13.7033394,100.5401927,id_1163.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,5,1,0,0,0,0,3,4,0,1,1,0,0,0,38,2,0,0,0
182,1164,The Complete Rajprarop,13.76057752,100.5417123,id_1164.shp,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,5,3,0,0,0,0,0,0,8,0,0,0,0,0,18,3,0,1,5,1,1,0,32,1,0,0,0
183,1165,The Concord,13.74401924,100.5584735,id_1165.shp,0,2,0,0,0,0,0,2,0,4,0,0,0,0,1,18,1,0,0,0,0,22,0,53,0,0,0,0,4,44,4,1,0,4,3,77,0,112,3,0,0,0
184,1166,The Crest Park Residences,13.8140121,100.5610031,id_1166.shp,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,7,1,1,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,1,0,1,2,7,2,0,0,0
185,1167,The Crest Phahonyothin 11,13.78831759,100.5427601,id_1167.shp,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,11,0,0,0,0,3,12,1,0,1,5,0,3,0,46,2,0,0,0
186,1168,The Crest Sukhumvit 24,13.7292294,100.5660739,id_1168.shp,0,0,1,0,0,0,0,0,0,8,0,0,0,0,2,13,1,0,0,0,3,16,1,37,1,0,0,0,3,26,2,0,0,0,0,43,1,96,3,0,0,0
187,1169,The Crest Sukhumvit 34,13.7251152,100.5766215,id_1169.shp,2,1,0,0,0,0,0,1,0,3,1,0,0,0,3,6,2,0,0,0,0,4,0,40,3,0,0,0,2,16,4,0,0,0,5,15,0,96,8,0,0,0
188,117,Baan Siriyenakat,13.7165785,100.5469013,id_117.shp,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,7,0,0,0,0,2,7,3,1,0,0,1,2,1,33,1,0,0,0
189,1170,The Crest Sukhumvit 49,13.7304525,100.5770166,id_1170.shp,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,4,0,0,0,1,3,10,0,41,4,0,0,0,4,20,3,0,0,0,6,32,0,95,6,0,0,0
190,1171,The Cube Chaengwattana,13.88920431,100.5768908,id_1171.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,0,0,0,0,1,0,0,0
191,1172,The Cube Nawamin - Ramintra,13.83511221,100.6599718,id_1172.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
192,1173,The Cube Plus Minburi,13.8132454,100.7192027,id_1173.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0
193,1174,The Cube Plus Phaholyothin 56,13.93405202,100.6280093,id_1174.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1175,The Cube Pracha Uthit,13.6551169,100.4990545,id_1175.shp,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,10,1,1,0,0,0,0,1,1,0,0,0,0
195,1176,The Cube Premium Ramintra 34,13.84810582,100.6366321,id_1176.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,2,0,0,0,0
196,1177,The Cube Ramkhamhaeng,13.7637791,100.643782,id_1177.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,6,6,0,0,1,0,0,0,3,0,0,0,0
197,1178,The Cube Station Ramintra 109,13.8151701,100.6985053,id_1178.shp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198,1179,The Cube Urban Sthorn - Chan,13.70562635,100.5147047,id_1179.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,11,9,0,0,0,2,2,0,13,5,0,0,0
199,118,Baan Somthavil,13.7390897,100.5406057,id_118.shp,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,1,1,7,0,29,3,0,0,0,4,12,3,0,0,1,8,11,1,75,3,0,0,0
200,1180,The Diplomat 39,13.73145333,100.5703785,id_1180.shp,1,5,0,0,0,0,1,0,0,6,1,0,0,0,1,6,0,0,0,0,2,13,1,26,1,0,0,0,5,20,6,0,0,1,1,23,0,107,4,0,0,0
201,1181,The Diplomat Sathorn,13.71999657,100.5220817,id_1181.shp,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,9,3,1,0,1,0,2,0,20,1,0,0,0,7,20,18,1,0,2,0,12,0,77,1,0,0,0
202,1182,The Editor Saphan Khwai,13.79420108,100.5494069,id_1182.shp,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,7,0,0,0,0,1,11,1,0,0,1,0,2,0,22,3,0,0,0
203,1183,The Elegant Ladprao 1,13.81410267,100.5655867,id_1183.shp,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,1,0,6,1,0,0,0,0,8,3,1,0,0,1,1,0,5,1,0,0,0
204,1184,The Emporio Place,13.7229874,100.5670927,id_1184.shp,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,0,0,0,0,3,0,30,1,0,0,0,5,16,5,0,0,0,2,12,1,55,4,0,0,0
205,1185,The Escape,13.68736052,100.6347082,id_1185.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
206,1186,The ESSE Asoke,13.74323665,100.5615363,id_1186.shp,0,5,0,0,0,0,0,1,0,11,0,0,0,0,2,13,1,1,0,2,0,4,0,20,0,0,0,0,2,46,4,0,0,1,3,97,0,141,2,0,0,0
207,1187,The Esse at Singha Complex,13.7481297,100.5643576,id_1187.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,1,0,2,0,0,0,4,0,0,0,0,1,24,6,0,0,2,2,16,0,57,0,0,0,0
208,1188,The ESSE Sukhumvit 36,13.7242137,100.5777574,id_1188.shp,0,5,0,0,0,0,0,2,0,5,0,0,0,0,4,3,2,0,0,0,0,3,0,25,3,0,0,0,2,8,6,0,0,0,5,12,0,94,8,0,0,0
209,1189,The Estate @ Thapra,13.73553758,100.4718594,id_1189.shp,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0
210,119,Baan Suan Bangkhen,13.880281,100.6125189,id_119.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211,1190,The Estelle Phrom Phong,13.72861209,100.5712245,id_1190.shp,0,3,0,0,0,0,0,3,0,7,1,0,0,0,3,8,1,0,0,0,2,4,1,38,2,0,0,0,4,17,5,0,0,1,2,29,0,97,4,0,0,0
212,1191,The Excel Bearing,13.662677,100.608231,id_1191.shp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
213,1192,The excel hideaway,13.6644036,100.6089896,id_1192.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0
214,1193,The Excel Hideaway Sukhumvit 50,13.70592199,100.5909655,id_1193.shp,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,1,1,0,5,0,14,2,0,0,0
215,1194,The Excel Ladprao - Sutthisan,13.79140552,100.5922851,id_1194.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,5,0,0,0,0
216,1195,The Excel Ratchada 18,13.78215067,100.5830887,id_1195.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,2,0,0,0,0,0,7,3,0,1,0,0,2,0,9,0,0,0,0
217,1196,The Excel Udomsuk,13.67948247,100.624514,id_1196.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0
218,1197,The Executive Regent,13.7053765,100.5440814,id_1197.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,1,0,1,0,19,2,0,0,0
219,1198,THE EXTRO Phayathai-Rangnam,13.76067189,100.5395202,id_1198.shp,0,2,0,0,0,0,0,0,1,2,0,0,0,0,5,5,2,0,0,2,0,1,0,14,1,0,0,0,2,19,5,0,1,5,1,0,0,31,0,0,0,0
220,1199,The Fah Aree,13.78236897,100.5424157,id_1199.shp,0,1,0,0,0,0,0,0,0,14,0,0,0,0,3,1,0,0,1,2,0,3,0,26,2,0,0,0,1,12,6,0,0,2,0,1,0,26,0,0,0,0
221,12,49 Plus,13.730524,100.5756169,id_12.shp,0,0,0,0,0,0,1,1,0,6,1,0,0,0,3,2,0,0,0,1,0,4,0,32,4,0,0,0,6,24,3,0,0,0,6,42,1,115,6,0,0,0
